input_uni,institute_name,course_id,course_title,discipline,specialization,degree,study_level,course_title_short,language,duration,course_fee,currency,rating,course_slug,institute_slug
University of Essex,University of Essex,4508558,Doctor of Philosophy in Sociolinguistics,Social & Behavioural Science,Sociolinguistics,PhD,Postgraduate,PhD,,4 year,19650.0,GBP,4,doctor-of-philosophy-in-sociolinguistics-4508558,university-of-essex
University of Essex,University of Essex,4508558,Doctor of Philosophy in Sociolinguistics,Social & Behavioural Science,Sociolinguistics,PhD,Postgraduate,PhD,,5 year,19650.0,GBP,4,doctor-of-philosophy-in-sociolinguistics-4508558,university-of-essex
University of Essex,University of Essex,4508559,Doctor of Philosophy in Sociology,Social & Behavioural Science,Sociology,PhD,Postgraduate,PhD,,3 year,18750.0,GBP,4,doctor-of-philosophy-in-sociology-4508559,university-of-essex
University of Essex,University of Essex,4508559,Doctor of Philosophy in Sociology,Social & Behavioural Science,Sociology,PhD,Postgraduate,PhD,,4 year,19650.0,GBP,4,doctor-of-philosophy-in-sociology-4508559,university-of-essex
University of Essex,University of Essex,4508559,Doctor of Philosophy in Sociology,Social & Behavioural Science,Sociology,PhD,Postgraduate,PhD,,5 year,19650.0,GBP,4,doctor-of-philosophy-in-sociology-4508559,university-of-essex
University of Essex,University of Essex,4508560,Doctor of Philosophy in Speech & Language Therapy,Health & Medicine,Speech & Language Therapy,PhD,Postgraduate,PhD,,3 year,18750.0,GBP,4,doctor-of-philosophy-in-speech-language-therapy-4508560,university-of-essex
University of Essex,University of Essex,4508560,Doctor of Philosophy in Speech & Language Therapy,Health & Medicine,Speech & Language Therapy,PhD,Postgraduate,PhD,,4 year,18750.0,GBP,4,doctor-of-philosophy-in-speech-language-therapy-4508560,university-of-essex
University of Essex,University of Essex,4508561,Doctor of Philosophy in Sport & Exercise Medicine,Health & Medicine,Sport & Exercise Medicine,PhD,Postgraduate,PhD,,3 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-medicine-4508561,university-of-essex
University of Essex,University of Essex,4508561,Doctor of Philosophy in Sport & Exercise Medicine,Health & Medicine,Sport & Exercise Medicine,PhD,Postgraduate,PhD,,4 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-medicine-4508561,university-of-essex
University of Essex,University of Essex,4508562,Doctor of Philosophy in Sport & Exercise Psychology,Social & Behavioural Science,Sport & Exercise Psychology,PhD,Postgraduate,PhD,,3 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-psychology-4508562,university-of-essex
University of Essex,University of Essex,4508562,Doctor of Philosophy in Sport & Exercise Psychology,Social & Behavioural Science,Sport & Exercise Psychology,PhD,Postgraduate,PhD,,4 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-psychology-4508562,university-of-essex
University of Essex,University of Essex,4508563,Doctor of Philosophy in Sport & Exercise Science,Social & Behavioural Science,Sport & Exercise Science,PhD,Postgraduate,PhD,,3 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-science-4508563,university-of-essex
University of Essex,University of Essex,4508563,Doctor of Philosophy in Sport & Exercise Science,Social & Behavioural Science,Sport & Exercise Science,PhD,Postgraduate,PhD,,4 year,21500.0,GBP,4,doctor-of-philosophy-in-sport-exercise-science-4508563,university-of-essex
University of Essex,University of Essex,4508564,Doctor of Philosophy in Sports Therapy,Health & Medicine,Sports Therapy,PhD,Postgraduate,PhD,,3 year,21500.0,GBP,4,doctor-of-philosophy-in-sports-therapy-4508564,university-of-essex
University of Essex,University of Essex,4508564,Doctor of Philosophy in Sports Therapy,Health & Medicine,Sports Therapy,PhD,Postgraduate,PhD,,4 year,21500.0,GBP,4,doctor-of-philosophy-in-sports-therapy-4508564,university-of-essex
University of Essex,University of Essex,4508565,Doctor of Philosophy in Statistics,Physical Science & Math,Statistics,PhD,Postgraduate,PhD,,3 year,18750.0,GBP,4,doctor-of-philosophy-in-statistics-4508565,university-of-essex
University of Essex,University of Essex,4508565,Doctor of Philosophy in Statistics,Physical Science & Math,Statistics,PhD,Postgraduate,PhD,,4 year,19650.0,GBP,4,doctor-of-philosophy-in-statistics-4508565,university-of-essex
University of Essex,University of Essex,4508565,Doctor of Philosophy in Statistics,Physical Science & Math,Statistics,PhD,Postgraduate,PhD,,5 year,19650.0,GBP,4,doctor-of-philosophy-in-statistics-4508565,university-of-essex
University of Essex,University of Essex,4508566,Doctor of Philosophy in Survey Methodology,Social & Behavioural Science,Survey Methodology,PhD,Postgraduate,PhD,,3 year,18750.0,GBP,4,doctor-of-philosophy-in-survey-methodology-4508566,university-of-essex
University of Essex,University of Essex,4508566,Doctor of Philosophy in Survey Methodology,Social & Behavioural Science,Survey Methodology,PhD,Postgraduate,PhD,,4 year,18750.0,GBP,4,doctor-of-philosophy-in-survey-methodology-4508566,university-of-essex
University of Essex,University of Essex,4508567,Doctor of Philosophy in Theatre Studies in Playwriting,Arts & Humanities,Theatre Studies in Playwriting,PhD,Postgraduate,PhD,,3 year,18750.0,GBP,4,doctor-of-philosophy-in-theatre-studies-in-playwriting-4508567,university-of-essex
University of Essex,University of Essex,4508567,Doctor of Philosophy in Theatre Studies in Playwriting,Arts & Humanities,Theatre Studies in Playwriting,PhD,Postgraduate,PhD,,4 year,18750.0,GBP,4,doctor-of-philosophy-in-theatre-studies-in-playwriting-4508567,university-of-essex
University of Essex,University of Essex,4508568,"Doctor of Philosophy in Translation Studies (Translation, Interpreting & Subtitling)",Arts & Humanities,"Translation Studies (Translation, Interpreting & Subtitling)",PhD,Postgraduate,PhD,,3 year,17900.0,GBP,4,doctor-of-philosophy-in-translation-studies-translation-interpreting-subtitling-4508568,university-of-essex
University of Essex,University of Essex,4508568,"Doctor of Philosophy in Translation Studies (Translation, Interpreting & Subtitling)",Arts & Humanities,"Translation Studies (Translation, Interpreting & Subtitling)",PhD,Postgraduate,PhD,,4 year,18750.0,GBP,4,doctor-of-philosophy-in-translation-studies-translation-interpreting-subtitling-4508568,university-of-essex
University of Essex,University of Essex,4508568,"Doctor of Philosophy in Translation Studies (Translation, Interpreting & Subtitling)",Arts & Humanities,"Translation Studies (Translation, Interpreting & Subtitling)",PhD,Postgraduate,PhD,,5 year,18750.0,GBP,4,doctor-of-philosophy-in-translation-studies-translation-interpreting-subtitling-4508568,university-of-essex
University of Essex,University of Essex,4508569,Doctor of Philosophy in Tropical Marine Biology,Life Sciences,Tropical Marine Biology,PhD,Postgraduate,PhD,,4 year,22550.0,GBP,4,doctor-of-philosophy-in-tropical-marine-biology-4508569,university-of-essex
University of Essex,University of Essex,4508569,Doctor of Philosophy in Tropical Marine Biology,Life Sciences,Tropical Marine Biology,PhD,Postgraduate,PhD,,5 year,22550.0,GBP,4,doctor-of-philosophy-in-tropical-marine-biology-4508569,university-of-essex
University of Essex,University of Essex,4508570,Foundation in Events Management,Business & Management,Events Management,Foundation,Undergraduate,Fdn,,2 year,20475.0,GBP,4,foundation-in-events-management-4508570,university-of-essex
University of Essex,University of Essex,4508571,Foundation in Hospitality Management,Tourism & Hospitality,Hospitality Management,Foundation,Undergraduate,Fdn,,2 year,20475.0,GBP,4,foundation-in-hospitality-management-4508571,university-of-essex
University of Essex,University of Essex,4508572,Graduate Certificate in Psychological Wellbeing Practice,Health & Medicine,Psychological Wellbeing Practice,Graduate Certificate,Undergraduate,Grad Cert,,1 year,21700.0,GBP,4,graduate-certificate-in-psychological-wellbeing-practice-4508572,university-of-essex
University of Essex,University of Essex,4508573,Graduate Certificate in Specialist Adult Mental Health,Health & Medicine,Specialist Adult Mental Health,Graduate Certificate,Undergraduate,Grad Cert,,1 year,tbc,GBP,4,graduate-certificate-in-specialist-adult-mental-health-4508573,university-of-essex
University of Essex,University of Essex,4508574,Graduate Diploma in Art History & Theory,Arts & Humanities,Art History & Theory,Graduate Diploma,Undergraduate,Grad Dip,,1 year,15015.0,GBP,4,graduate-diploma-in-art-history-theory-4508574,university-of-essex
University of Essex,University of Essex,4508575,Graduate Diploma in Economics,Social & Behavioural Science,Economics,Graduate Diploma,Undergraduate,Grad Dip,,1 year,15015.0,GBP,4,graduate-diploma-in-economics-4508575,university-of-essex
University of Essex,University of Essex,4508576,Graduate Diploma in Philosophy,Arts & Humanities,Philosophy,Graduate Diploma,Undergraduate,MA,,1 year,22750.0,GBP,4,graduate-diploma-in-philosophy-4508576,university-of-essex
University of Essex,University of Essex,4508577,Graduate Diploma in Politics,Arts & Humanities,Politics,Graduate Diploma,Undergraduate,Grad Dip,,1 year,15015.0,GBP,4,graduate-diploma-in-politics-4508577,university-of-essex
University of Essex,University of Essex,4508578,Graduate Diploma in Psychodynamic Approaches,Social & Behavioural Science,Psychodynamic Approaches,Graduate Diploma,Undergraduate,Grad Dip,,1 year,15015.0,GBP,4,graduate-diploma-in-psychodynamic-approaches-4508578,university-of-essex
University of Essex,University of Essex,4508579,Master of 5G & Emerging Communication Systems,Computer & IT,5G & Emerging Communication Systems,Masters,Postgraduate,MSc,,1 year,23500.0,GBP,4,master-of-5g-emerging-communication-systems-4508579,university-of-essex
University of Essex,University of Essex,4508580,Master of Accounting & Finance,Business & Management,Accounting & Finance,Masters,Postgraduate,MSc,,1 year,23500.0,GBP,4,master-of-accounting-finance-4508580,university-of-essex
University of Essex,University of Essex,4508581,Master of Accounting & Financial Management,Business & Management,Accounting & Financial Management,Masters,Postgraduate,MSc,,1 year,23500.0,GBP,4,master-of-accounting-financial-management-4508581,university-of-essex
University of Essex,University of Essex,4508582,Master of Acting,Arts & Humanities,Acting,Masters,Postgraduate,MA,,1 year,21300.0,GBP,4,master-of-acting-4508582,university-of-essex
University of Essex,University of Essex,4508583,Master of Acting,Arts & Humanities,Acting,Masters,Postgraduate,MA,,1 year,21300.0,GBP,4,master-of-acting-4508583,university-of-essex
University of Essex,University of Essex,4508584,Master of Acting for Digital Media,Arts & Humanities,Acting for Digital Media,Masters,Postgraduate,MA,,1 year,21300.0,GBP,4,master-of-acting-for-digital-media-4508584,university-of-essex
University of Essex,University of Essex,4508585,Master of Acting for Digital Media,Arts & Humanities,Acting for Digital Media,Masters,Postgraduate,MFA,,1.5 year,21300.0,GBP,4,master-of-acting-for-digital-media-4508585,university-of-essex
University of Essex,University of Essex,4508586,Master of Acting International,Arts & Humanities,Acting International,Masters,Postgraduate,MA,,1 year,21300.0,GBP,4,master-of-acting-international-4508586,university-of-essex
University of Essex,University of Essex,4508587,Master of Actuarial Science,Business & Management,Actuarial Science,Masters,Postgraduate,MSc,,1 year,22750.0,GBP,4,master-of-actuarial-science-4508587,university-of-essex
University of Essex,University of Essex,4508588,Master of Advanced Computer Science,Computer & IT,Advanced Computer Science,Masters,Postgraduate,MSc,,1 year,23500.0,GBP,4,master-of-advanced-computer-science-4508588,university-of-essex
University of Essex,University of Essex,4508589,Master of Advanced Interpreting with Specialised Translation Chinese English,Arts & Humanities,Advanced Interpreting with Specialised Translation Chinese English,Masters,Postgraduate,MA,,1 year,22750.0,GBP,4,master-of-advanced-interpreting-with-specialised-translation-chinese-english-4508589,university-of-essex
University of Essex,University of Essex,4508590,Master of Advertising Marketing & the Media,Business & Management,Advertising Marketing & the Media,Masters,Postgraduate,MA,,1 year,22750.0,GBP,4,master-of-advertising-marketing-the-media-4508590,university-of-essex
University of Essex,University of Essex,4508591,Master of Applied Data Science,Computer & IT,Applied Data Science,Masters,Postgraduate,MSc,,1 year,21700.0,GBP,4,master-of-applied-data-science-4508591,university-of-essex
University of Essex,University of Essex,4508592,Master of Applied Linguistics,Arts & Humanities,Applied Linguistics,Masters,Postgraduate,MA,,1 year,21700.0,GBP,4,master-of-applied-linguistics-4508592,university-of-essex
University of Essex,University of Essex,4508593,Master of Applied Mathematics (by Dissertation),Physical Science & Math,Applied Mathematics (by Dissertation),Masters by Research,Postgraduate,MSc,,1 year,19650.0,GBP,4,master-of-applied-mathematics-by-dissertation-4508593,university-of-essex
University of Essex,University of Essex,4508593,Master of Applied Mathematics (by Dissertation),Physical Science & Math,Applied Mathematics (by Dissertation),Masters by Research,Postgraduate,MSc,,2 year,19650.0,GBP,4,master-of-applied-mathematics-by-dissertation-4508593,university-of-essex
University of Essex,University of Essex,4508594,Master of Art History & Theory (by Dissertation),Arts & Humanities,Art History & Theory (by Dissertation),Masters by Research,Postgraduate,MA,,1 year,18750.0,GBP,4,master-of-art-history-theory-by-dissertation-4508594,university-of-essex
University of Essex,University of Essex,4508594,Master of Art History & Theory (by Dissertation),Arts & Humanities,Art History & Theory (by Dissertation),Masters by Research,Postgraduate,MA,,2 year,18750.0,GBP,4,master-of-art-history-theory-by-dissertation-4508594,university-of-essex
University of Essex,University of Essex,4508595,Master of Artificial Intelligence,Computer & IT,Artificial Intelligence,Masters,Postgraduate,MSc,,1 year,22400.0,GBP,4,master-of-artificial-intelligence-4508595,university-of-essex
University of Essex,University of Essex,4508596,Master of Artificial Intelligence & Its Applications,Computer & IT,Artificial Intelligence & Its Applications,Masters,Postgraduate,MSc,,1 year,22400.0,GBP,4,master-of-artificial-intelligence-its-applications-4508596,university-of-essex
University of Essex,University of Essex,4508597,Master of Artificial Intelligence in Finance,Computer & IT,Artificial Intelligence In Finance,Masters,Postgraduate,MSc,,1 year,23500.0,GBP,4,master-of-artificial-intelligence-in-finance-4508597,university-of-essex
University of Essex,University of Essex,4508598,Master of Arts History & Theory,Arts & Humanities,Art History & Theory,Masters,Postgraduate,MA,,1 year,22750.0,GBP,4,master-of-arts-history-theory-4508598,university-of-essex
